"numCrashes","wind","precip","snow","propMentions","monthlyBus","monthlySubway","monthlyAAR","monthlyLIRR","monthlyMNR","label"
636,9.17,0,0,0.0050761421319797,"54697271","140822610","749610","7401120","7156528",697
697,11.63,0,0,0,"54697271","140822610","749610","7401120","7156528",551
551,13.87,0.02,0,0,"54697271","140822610","749610","7401120","7156528",447
447,8.28,0,0,0,"54697271","140822610","749610","7401120","7156528",591
591,7.61,0.09,0,0,"54697271","140822610","749610","7401120","7156528",571
571,11.18,0.4,0,0,"54697271","140822610","749610","7401120","7156528",571
571,10.74,0,0,0,"54697271","140822610","749610","7401120","7156528",507
507,13.42,0.03,0,0,"54697271","140822610","749610","7401120","7156528",617
617,10.74,0,0,0,"54697271","140822610","749610","7401120","7156528",516
516,8.28,0,0,0,"54697271","140822610","749610","7401120","7156528",485
485,8.05,0.07,0,0,"54697271","140822610","749610","7401120","7156528",597
597,8.5,0,0,0,"54697271","140822610","749610","7401120","7156528",584
584,8.72,0,0,0,"54697271","140822610","749610","7401120","7156528",553
553,8.05,0,0,0,"54697271","140822610","749610","7401120","7156528",643
643,10.07,0.65,0,0,"53180332","138560862","788628","7274722","6995610",626
626,10.29,0,0,0,"53180332","138560862","788628","7274722","6995610",492
492,11.18,0,0,0,"53180332","138560862","788628","7274722","6995610",454
454,10.96,0,0,0.0126582278481013,"53180332","138560862","788628","7274722","6995610",545
545,10.51,0,0,0,"53180332","138560862","788628","7274722","6995610",543
543,8.72,0,0,0,"53180332","138560862","788628","7274722","6995610",508
508,10.96,0,0,0,"53180332","138560862","788628","7274722","6995610",549
549,13.65,0.72,0,0.00632911392405063,"53180332","138560862","788628","7274722","6995610",579
579,13.42,0.01,0,0,"53180332","138560862","788628","7274722","6995610",495
495,10.29,0,0,0,"53180332","138560862","788628","7274722","6995610",481
481,8.28,0,0,0,"53180332","138560862","788628","7274722","6995610",519
519,5.14,0.48,0,0,"53180332","138560862","788628","7274722","6995610",552
552,6.49,0.74,0,0,"53180332","138560862","788628","7274722","6995610",622
622,16.55,0,0,0,"53180332","138560862","788628","7274722","6995610",599
599,10.07,0,0,0,"53180332","138560862","788628","7274722","6995610",678
678,6.49,0,0,0,"53180332","138560862","788628","7274722","6995610",504
504,5.59,0,0,0,"53180332","138560862","788628","7274722","6995610",442
442,4.47,0,0,0,"53180332","138560862","788628","7274722","6995610",462
462,11.18,0,0,0,"53180332","138560862","788628","7274722","6995610",542
542,8.05,0,0,0,"53180332","138560862","788628","7274722","6995610",562
562,8.72,0,0,0.00584795321637427,"53180332","138560862","788628","7274722","6995610",578
578,7.61,0.08,0,0.0108108108108108,"53180332","138560862","788628","7274722","6995610",636
636,11.86,0,0,0,"53180332","138560862","788628","7274722","6995610",527
527,9.17,0,0,0,"53180332","138560862","788628","7274722","6995610",459
459,11.18,0,0,0,"53180332","138560862","788628","7274722","6995610",521
521,13.2,0.02,0,0,"53180332","138560862","788628","7274722","6995610",506
506,11.41,0.03,0,0.00675675675675676,"53180332","138560862","788628","7274722","6995610",482
482,4.7,0,0,0,"53180332","138560862","788628","7274722","6995610",572
572,8.95,0,0,0,"53180332","138560862","788628","7274722","6995610",599
599,10.74,0,0,0,"53180332","138560862","788628","7274722","6995610",480
480,11.18,0,0,0,"53180332","138560862","788628","7274722","6995610",480
480,8.72,0.02,0,0,"57148026","141523393","749943","6790701","6659062",431
431,6.04,0,0,0.00892857142857143,"57148026","141523393","749943","6790701","6659062",551
551,9.17,0.01,0,0,"57148026","141523393","749943","6790701","6659062",604
604,13.2,0,0,0,"57148026","141523393","749943","6790701","6659062",493
493,12.3,0,0,0.005,"57148026","141523393","749943","6790701","6659062",524
524,7.61,0,0,0,"57148026","141523393","749943","6790701","6659062",585
585,11.63,0,0,0,"57148026","141523393","749943","6790701","6659062",500
500,12.97,0,0,0.00813008130081301,"57148026","141523393","749943","6790701","6659062",632
632,9.17,0,0,0,"57148026","141523393","749943","6790701","6659062",629
629,12.3,0,0,0,"57148026","141523393","749943","6790701","6659062",576
576,10.74,0,0,0.00938967136150235,"57148026","141523393","749943","6790701","6659062",695
695,10.07,0.29,0,0,"57148026","141523393","749943","6790701","6659062",652
652,12.3,0.09,0,0,"57148026","141523393","749943","6790701","6659062",519
519,12.3,0,0,0,"57148026","141523393","749943","6790701","6659062",476
476,9.17,0,0,0,"57148026","141523393","749943","6790701","6659062",570
570,10.29,0.02,0,0.00549450549450549,"57148026","141523393","749943","6790701","6659062",627
627,10.51,0,0,0,"57148026","141523393","749943","6790701","6659062",571
571,7.83,0,0,0,"57148026","141523393","749943","6790701","6659062",536
536,10.29,0,0,0,"57148026","141523393","749943","6790701","6659062",631
631,8.28,0,0,0,"57148026","141523393","749943","6790701","6659062",546
546,11.86,0.33,0,0,"57148026","141523393","749943","6790701","6659062",585
585,14.76,1.16,0,0,"57148026","141523393","749943","6790701","6659062",661
661,11.41,0,0,0.00584795321637427,"57148026","141523393","749943","6790701","6659062",615
615,8.95,0,0,0,"57148026","141523393","749943","6790701","6659062",539
539,6.49,0,0,0,"57148026","141523393","749943","6790701","6659062",516
516,6.93,0,0,0,"57148026","141523393","749943","6790701","6659062",553
553,7.38,0,0,0,"57148026","141523393","749943","6790701","6659062",547
547,6.49,0,0,0,"57148026","141523393","749943","6790701","6659062",506
506,6.26,0,0,0,"57148026","141523393","749943","6790701","6659062",605
605,6.49,0,0,0.005,"57148026","141523393","749943","6790701","6659062",616
616,8.05,0,0,0,"63183966","156433315","796918","7431994","7243522",647
647,9.17,0,0,0,"63183966","156433315","796918","7431994","7243522",590
590,6.26,0,0,0,"63183966","156433315","796918","7431994","7243522",658
658,6.49,0,0,0,"63183966","156433315","796918","7431994","7243522",497
497,6.71,0.01,0,0,"63183966","156433315","796918","7431994","7243522",404
404,9.84,0,0,0,"63183966","156433315","796918","7431994","7243522",618
618,16.55,0.26,0,0,"63183966","156433315","796918","7431994","7243522",574
574,11.41,0,0,0,"63183966","156433315","796918","7431994","7243522",529
529,10.74,0,0,0.00454545454545455,"63183966","156433315","796918","7431994","7243522",559
559,15.88,0,0,0,"63183966","156433315","796918","7431994","7243522",621
621,15.43,0,0,0,"63183966","156433315","796918","7431994","7243522",556
556,14.99,0,0,0,"63183966","156433315","796918","7431994","7243522",502
502,11.41,0,0,0,"63183966","156433315","796918","7431994","7243522",440
440,5.59,0,0,0,"63183966","156433315","796918","7431994","7243522",615
615,5.82,0,0,0,"63183966","156433315","796918","7431994","7243522",548
548,5.37,0,0,0,"63183966","156433315","796918","7431994","7243522",574
574,10.74,0.01,0,0,"63183966","156433315","796918","7431994","7243522",680
680,14.99,0,0,0,"63183966","156433315","796918","7431994","7243522",471
471,7.16,0,0,0,"63183966","156433315","796918","7431994","7243522",490
490,12.08,0,0,0,"63183966","156433315","796918","7431994","7243522",616
616,11.63,0,0,0,"63183966","156433315","796918","7431994","7243522",540
540,11.63,0,0,0,"63183966","156433315","796918","7431994","7243522",558
558,8.5,0,0,0,"63183966","156433315","796918","7431994","7243522",632
632,14.99,0,0,0,"63183966","156433315","796918","7431994","7243522",647
647,13.2,0,0,0,"63183966","156433315","796918","7431994","7243522",626
626,14.32,0,0,0,"63183966","156433315","796918","7431994","7243522",512
512,12.97,0,0,0,"63183966","156433315","796918","7431994","7243522",620
620,9.17,0,0,0,"63183966","156433315","796918","7431994","7243522",600
600,5.82,0,0,0,"63183966","156433315","796918","7431994","7243522",558
558,4.92,0,0,0,"63183966","156433315","796918","7431994","7243522",615
615,12.08,0.05,0,0,"63183966","156433315","796918","7431994","7243522",710
710,16.33,0.07,0,0,"55216637","141447579","749479","6666796","6614618",551
551,7.16,0,0,0,"55216637","141447579","749479","6666796","6614618",415
415,14.54,0,0,0,"55216637","141447579","749479","6666796","6614618",658
658,9.84,0,0,0,"55216637","141447579","749479","6666796","6614618",510
510,6.49,0,0,0,"55216637","141447579","749479","6666796","6614618",635
635,8.5,0,0,0,"55216637","141447579","749479","6666796","6614618",646
646,13.42,0.13,0,0,"55216637","141447579","749479","6666796","6614618",682
682,15.21,0,0,0,"55216637","141447579","749479","6666796","6614618",571
571,11.41,0,0,0,"55216637","141447579","749479","6666796","6614618",474
474,17.45,0,0,0,"55216637","141447579","749479","6666796","6614618",456
456,13.65,0,0,0,"55216637","141447579","749479","6666796","6614618",647
647,17,0.05,0.2,0,"55216637","141447579","749479","6666796","6614618",593
593,13.65,0,0,0,"55216637","141447579","749479","6666796","6614618",620
620,15.21,0,0,0,"55216637","141447579","749479","6666796","6614618",617
617,8.28,0,0,0,"55216637","141447579","749479","6666796","6614618",612
612,4.92,0.08,0,0,"55216637","141447579","749479","6666796","6614618",532
532,6.93,0.01,0,0,"55216637","141447579","749479","6666796","6614618",611
611,16.33,0.16,0,0,"55216637","141447579","749479","6666796","6614618",600
600,21.47,0,0,0,"55216637","141447579","749479","6666796","6614618",607
607,10.51,0,0,0,"55216637","141447579","749479","6666796","6614618",628
628,6.93,0,0,0,"55216637","141447579","749479","6666796","6614618",702
702,8.28,0.07,0,0,"55216637","141447579","749479","6666796","6614618",536
536,19.01,0,0,0,"55216637","141447579","749479","6666796","6614618",494
494,24.38,0,0,0,"55216637","141447579","749479","6666796","6614618",710
710,13.87,0,0,0,"55216637","141447579","749479","6666796","6614618",867
867,9.17,0.56,0,0,"55216637","141447579","749479","6666796","6614618",742
742,21.7,1.41,0,0,"55216637","141447579","749479","6666796","6614618",429
429,15.66,0,0,0,"55216637","141447579","749479","6666796","6614618",437
437,8.95,0,0,0,"55216637","141447579","749479","6666796","6614618",479
479,7.38,0,0,0,"55216637","141447579","749479","6666796","6614618",420
420,6.71,0,0,0,"53127183","142566679","719198","7203268","6927541",549
549,4.25,0,0,0,"53127183","142566679","719198","7203268","6927541",553
553,6.04,0,0,0.00595238095238095,"53127183","142566679","719198","7203268","6927541",520
520,3.8,0,0,0,"53127183","142566679","719198","7203268","6927541",573
573,7.16,0.01,0,0,"53127183","142566679","719198","7203268","6927541",759
759,11.18,0.57,0,0,"53127183","142566679","719198","7203268","6927541",567
567,12.75,0.17,0,0,"53127183","142566679","719198","7203268","6927541",456
456,9.17,0.03,0.7,0,"53127183","142566679","719198","7203268","6927541",639
639,12.3,0.25,0,0.00515463917525773,"53127183","142566679","719198","7203268","6927541",539
539,12.3,0.28,2.1,0,"53127183","142566679","719198","7203268","6927541",605
605,18.34,0,0,0,"53127183","142566679","719198","7203268","6927541",648
648,16.11,0,0,0,"53127183","142566679","719198","7203268","6927541",695
695,15.21,0,0,0,"53127183","142566679","719198","7203268","6927541",690
690,14.76,0.57,3.2,0,"53127183","142566679","719198","7203268","6927541",450
450,15.21,0.82,0,0,"53127183","142566679","719198","7203268","6927541",640
640,14.09,0,0,0,"53127183","142566679","719198","7203268","6927541",703
703,9.84,0.13,0.7,0,"53127183","142566679","719198","7203268","6927541",701
701,13.2,0,0,0,"53127183","142566679","719198","7203268","6927541",607
607,9.84,0,0,0,"53127183","142566679","719198","7203268","6927541",674
674,5.82,0,0,0,"53127183","142566679","719198","7203268","6927541",594
594,6.26,0,0,0,"53127183","142566679","719198","7203268","6927541",505
505,13.2,0,0,0,"53127183","142566679","719198","7203268","6927541",707
707,8.5,0.49,0,0.0136986301369863,"53127183","142566679","719198","7203268","6927541",515
515,15.43,0,0,0,"53127183","142566679","719198","7203268","6927541",257
257,10.29,0,0,0,"53127183","142566679","719198","7203268","6927541",428
428,8.5,0,0,0,"53127183","142566679","719198","7203268","6927541",476
476,10.96,0,0,0,"53127183","142566679","719198","7203268","6927541",475
475,12.08,0,0,0,"53127183","142566679","719198","7203268","6927541",394
394,10.07,1.18,0,0,"53127183","142566679","719198","7203268","6927541",476
476,13.42,0,0,0,"53127183","142566679","719198","7203268","6927541",465
465,11.86,0,0,0,"53127183","142566679","719198","7203268","6927541",399
399,8.95,0,0,0.0101010101010101,"51034646","137147363","652648","6565428","6398208",603
603,18.12,0.13,2.4,0,"51034646","137147363","652648","6565428","6398208",423
423,19.69,0.22,5.5,0,"51034646","137147363","652648","6565428","6398208",418
418,7.16,0,0,0,"51034646","137147363","652648","6565428","6398208",320
320,6.93,0.1,0,0,"51034646","137147363","652648","6565428","6398208",518
518,21.03,0.41,0,0,"51034646","137147363","652648","6565428","6398208",491
491,22.82,0,0,0,"51034646","137147363","652648","6565428","6398208",616
616,12.75,0,0,0,"51034646","137147363","652648","6565428","6398208",561
561,6.71,0,0,0.00520833333333333,"51034646","137147363","652648","6565428","6398208",667
667,3.8,0.19,0.1,0,"51034646","137147363","652648","6565428","6398208",465
465,16.11,0.72,0,0,"51034646","137147363","652648","6565428","6398208",388
388,14.99,0,0,0,"51034646","137147363","652648","6565428","6398208",568
568,12.08,0,0,0,"51034646","137147363","652648","6565428","6398208",559
559,8.95,0.55,0,0,"51034646","137147363","652648","6565428","6398208",583
583,4.92,0,0,0,"51034646","137147363","652648","6565428","6398208",521
521,6.93,0,0,0,"51034646","137147363","652648","6565428","6398208",589
589,7.16,0,0,0,"51034646","137147363","652648","6565428","6398208",448
448,10.74,0.24,0.1,0,"51034646","137147363","652648","6565428","6398208",380
380,15.88,0,0,0,"51034646","137147363","652648","6565428","6398208",360
360,14.99,0,0,0,"51034646","137147363","652648","6565428","6398208",1161
1161,15.88,0.35,6.8,0,"51034646","137147363","652648","6565428","6398208",498
498,19.01,0.01,0.3,0.0048780487804878,"51034646","137147363","652648","6565428","6398208",612
612,13.87,0,0,0,"51034646","137147363","652648","6565428","6398208",705
705,17.22,0,0,0,"51034646","137147363","652648","6565428","6398208",475
475,20.8,0.04,0.8,0,"51034646","137147363","652648","6565428","6398208",465
465,16.78,0,0,0,"51034646","137147363","652648","6565428","6398208",511
511,14.32,0,0,0,"51034646","137147363","652648","6565428","6398208",504
504,9.84,0,0,0,"51034646","137147363","652648","6565428","6398208",649
649,13.42,0.05,1,0,"51034646","137147363","652648","6565428","6398208",657
657,7.83,0,0,0,"51034646","137147363","652648","6565428","6398208",560
560,9.4,0,0,0,"51034646","137147363","652648","6565428","6398208",507
507,4.03,0,0,0,"48254596","129802427","591788","6107685","5846639",417
417,7.16,0,0,0,"48254596","129802427","591788","6107685","5846639",960
960,12.08,1.08,6.7,0,"48254596","129802427","591788","6107685","5846639",613
613,5.82,0,0,0,"48254596","129802427","591788","6107685","5846639",468
468,10.96,1.2,2.2,0,"48254596","129802427","591788","6107685","5846639",569
569,11.41,0,0,0,"48254596","129802427","591788","6107685","5846639",675
675,13.42,0,0,0,"48254596","129802427","591788","6107685","5846639",424
424,8.5,0,0,0.0185185185185185,"48254596","129802427","591788","6107685","5846639",450
450,8.5,0.13,1.5,0,"48254596","129802427","591788","6107685","5846639",678
678,15.21,0,0,0,"48254596","129802427","591788","6107685","5846639",636
636,12.53,0,0,0.00471698113207547,"48254596","129802427","591788","6107685","5846639",640
640,8.05,0,0,0,"48254596","129802427","591788","6107685","5846639",447
447,21.03,1.27,5.5,0,"48254596","129802427","591788","6107685","5846639",792
792,19.24,0.13,1.4,0,"48254596","129802427","591788","6107685","5846639",516
516,14.99,0.11,1.6,0,"48254596","129802427","591788","6107685","5846639",464
464,16.78,0,0,0,"48254596","129802427","591788","6107685","5846639",491
491,10.29,0,0,0,"48254596","129802427","591788","6107685","5846639",518
